Count,Accel.X,Accel.Y,Accel.Z,Gyro.X,Gyro.Y,Gyro.Z
1251,0.0173,0.0916,1.0513,0.0085,-0.0133,-0.0458
1252,0.0566,0.1208,1.0447,0.0119,0.0213,0.0103
1253,-0.0132,0.0761,1.0403,0.0206,-0.0337,0.0218
1254,0.0161,0.1209,1.0476,0.0044,0.0213,-0.0814
1255,0.0631,0.0999,1.0501,0.0123,-0.0156,0.0375
1256,-0.0258,0.0963,1.043,0.0197,-0.0009,0.0273
1257,0.0248,0.0882,1.0464,0.008,-0.0077,-0.0667
1258,0.0579,0.1255,1.052,0.0024,0.0112,0.0068
1259,-0.0078,0.0694,1.0368,0.0176,-0.0192,0.0561
1260,0.0013,0.1129,1.0446,0.0156,0.0115,-0.0675
1261,0.0773,0.1246,1.0464,-0.0001,0.0001,0.0156
1262,-0.02,0.0831,1.041,0.0107,-0.0109,0.068
1263,0.0215,0.0697,1.0449,0.0177,0.0043,-0.0771
1264,0.0724,0.1213,1.0575,0.0016,0.0041,0.01
1265,0.0194,0.0666,1.0419,0.0105,-0.0157,0.0624
1266,-0.0032,0.0828,1.0469,0.0184,0.0089,-0.0214
1267,0.0779,0.1014,1.0439,0.0061,-0.0001,-0.0344
1268,0.0255,0.085,1.0573,0.0048,-0.0052,0.0764
1269,0.0065,0.0778,1.0264,0.0148,-0.002,-0.0326
1270,0.0823,0.1046,1.0594,0.0138,0.0051,-0.0196
1271,0.0938,0.0873,1.0436,0.0071,-0.0039,0.0186
1272,0.1143,0.0861,1.0381,-0.0011,-0.0049,-0.0325
1273,0.165,0.0898,1.0486,0.0234,-0.0449,-0.0549
1274,0.1586,0.1321,1.0212,0.0481,-0.0266,0.0234
1275,0.1431,0.0843,1.0631,0.0072,0.0027,0.0037
1276,0.1765,0.1196,1.0361,-0.0063,-0.0208,-0.0104
1277,0.1218,0.0884,1.0342,0.0089,0.004,0.0443
1278,0.177,0.1151,1.0328,0.0296,-0.0015,-0.0591
1279,0.1608,0.1305,1.0467,0.0027,-0.0301,0.031
1280,0.0509,0.0869,1.0441,0.01,0.0012,0.0611
1281,0.0616,0.1124,1.0377,0.0272,-0.0087,-0.0397
1282,0.0564,0.1251,1.0568,0.0069,0.0031,0.0184
1283,0.0211,0.0884,1.0436,0.0049,-0.0083,0.0258
1284,0.0408,0.1049,1.0459,-0.0043,0.0003,-0.0301
1285,0.0471,0.1124,1.0466,0.018,-0.0012,0.017
1286,0.0172,0.0921,1.0487,0.008,-0.008,0.0087
1287,0.0417,0.114,1.0463,0.0037,-0.0008,-0.0225
1288,0.0358,0.1134,1.041,0.0052,-0.0065,0.0144
1289,0.0206,0.103,1.0417,0.0144,0.0001,-0.0025
1290,0.0358,0.1185,1.0475,0.015,0.0001,-0.0126
1291,0.0298,0.113,1.0462,-0.0028,-0.0076,0.0069
1292,0.0305,0.1048,1.0367,0.0088,-0.0017,-0.0057
1293,0.0352,0.1113,1.0477,0.0161,-0.0005,-0.0007
1294,0.0245,0.1071,1.0485,0.0123,-0.0013,0.0005
1295,0.0366,0.1102,1.0416,-0.0005,-0.0048,-0.0099
1296,0.0344,0.1043,1.0399,0.0096,-0.0031,0.0039
1297,0.028,0.1109,1.0451,0.0226,0.0,-0.0043
1298,0.0342,0.1127,1.0465,0.0035,-0.0045,-0.0035
1299,0.0328,0.1134,1.0429,0.0016,-0.0056,-0.0003
1300,0.0286,0.1025,1.0432,0.0093,-0.0001,-0.0001
1301,0.0344,0.113,1.0433,0.0206,-0.0027,-0.0064
1302,0.0314,0.1046,1.0488,0.0053,-0.0071,0.0036
1303,0.0348,0.1075,1.0428,0.0012,-0.0023,-0.0077
1304,0.0365,0.1083,1.0413,0.0134,-0.0035,0.0007
1305,0.0274,0.1108,1.0472,0.0161,-0.0007,-0.002
1306,0.0347,0.1135,1.0456,0.0104,-0.0092,-0.006
1307,0.0315,0.1124,1.043,0.0041,-0.0057,-0.0007
1308,0.0306,0.1094,1.0413,0.0156,-0.0001,-0.0003
1309,0.0316,0.1116,1.0476,0.0112,-0.0028,-0.0031
1310,0.0282,0.1084,1.0521,0.0089,-0.0176,-0.0035
1311,0.0309,0.1056,1.0436,0.0,0.0186,-0.0019
1312,0.0359,0.1091,1.0337,0.0153,-0.0088,-0.0036
1313,0.0255,0.108,1.0565,0.01,0.0048,-0.0045
1314,0.0374,0.1127,1.0386,0.0063,-0.013,-0.0012
1315,0.0215,0.1057,1.0503,0.0134,0.0019,0.0013
1316,0.0478,0.1152,1.0238,0.0153,0.0013,-0.0039
1317,0.0202,0.1094,1.0622,0.0068,-0.014,-0.0015
1318,0.0486,0.1147,1.0201,-0.014,0.0297,0.0004
1319,0.0231,0.1025,1.0536,0.0217,-0.0434,-0.0007
1320,0.0161,0.105,1.0571,0.0174,0.0194,-0.0057
1321,0.0468,0.1184,1.0358,0.0226,-0.0246,-0.0035
1322,0.0214,0.1077,1.0573,0.0008,0.0047,0.0008
1323,0.0415,0.1082,1.0305,-0.0015,0.0136,-0.006
1324,0.0277,0.1123,1.0544,0.0109,-0.0112,-0.0011
1325,0.0306,0.1077,1.0438,0.0064,0.0051,0.0027
1326,0.0305,0.1089,1.0455,0.0137,-0.0216,-0.0005
1327,0.0302,0.1083,1.0439,0.0072,0.0024,0.0011
1328,0.0356,0.1093,1.039,0.0112,-0.01,-0.0035
1329,0.0296,0.1058,1.048,0.0068,-0.0024,-0.0017
1330,0.0346,0.1071,1.0432,0.008,-0.0015,-0.0019
1331,0.0317,0.1108,1.048,0.0095,-0.0044,-0.0012
1332,0.0314,0.1094,1.0465,0.0084,-0.0004,-0.0019
1333,0.033,0.1116,1.0432,0.0109,-0.0049,-0.0017
1334,0.0309,0.1127,1.0439,0.0107,-0.0025,-0.0017
1335,0.0312,0.1103,1.0453,0.0095,-0.0005,-0.002
1336,0.0334,0.1071,1.0443,0.0073,-0.002,-0.0015
1337,0.032,0.1113,1.0446,0.0064,-0.0028,-0.0027
1338,0.0348,0.1061,1.0454,0.0097,0.0,-0.0037
1339,0.0317,0.1077,1.0474,0.0119,-0.0024,-0.0023
1340,0.0323,0.1102,1.0458,0.0092,-0.0015,-0.0012
1341,0.032,0.1108,1.0414,0.0073,-0.0044,-0.002
1342,0.0336,0.1094,1.0458,0.0113,-0.0024,-0.0001
1343,0.0309,0.1104,1.0459,0.0089,-0.0037,-0.0036
1344,0.0325,0.1111,1.0427,0.0088,-0.0053,-0.0017
1345,0.0319,0.1055,1.0455,0.01,-0.0037,-0.0008
1346,0.0311,0.1097,1.0454,0.0126,-0.0017,-0.0029
1347,0.0338,0.1085,1.0457,0.0048,-0.0029,-0.0013
1348,0.032,0.1084,1.0433,0.0076,-0.0011,-0.0027
1349,0.0319,0.1111,1.0419,0.01,-0.0009,-0.0009
1350,0.0307,0.1126,1.0447,0.0108,0.0,-0.0017
1351,0.0327,0.1136,1.0458,0.0075,-0.0029,-0.0023
1352,0.0298,0.1119,1.0403,0.0079,-0.0016,-0.0016
1353,0.0322,0.1113,1.0433,0.0128,0.0003,-0.0024
1354,0.0317,0.1083,1.0468,0.0091,-0.0052,-0.0009
1355,0.0327,0.1096,1.0455,0.0096,-0.0047,-0.0016
1356,0.0321,0.1111,1.045,0.0059,-0.0045,-0.002
1357,0.0333,0.108,1.0439,0.0133,-0.0033,-0.0008
1358,0.0334,0.1124,1.0448,0.0052,-0.0028,0.0004
1359,0.031,0.1103,1.0433,0.0061,-0.0021,-0.0036
1360,0.0316,0.1085,1.0433,0.0084,-0.002,-0.0005
1361,0.0313,0.1104,1.0452,0.01,-0.0001,-0.0003
1362,0.0327,0.108,1.0448,0.0107,-0.0011,-0.0028
1363,0.033,0.1063,1.0441,0.0052,-0.0035,-0.0028
1364,0.0318,0.1095,1.042,0.0104,-0.0024,-0.0023
1365,0.0296,0.1099,1.0441,0.0128,-0.0016,-0.0017
1366,0.0302,0.1115,1.0443,0.0072,-0.0029,-0.0036
1367,0.033,0.1134,1.042,0.006,-0.0047,-0.0024
1368,0.0329,0.1137,1.0439,0.0101,-0.0017,-0.0023
1369,0.031,0.1122,1.0434,0.0113,-0.0048,-0.0023
1370,0.0311,0.1117,1.045,0.0076,-0.0037,-0.0008
1371,0.0317,0.1121,1.0439,0.0085,-0.0033,-0.0015
1372,0.035,0.1077,1.042,0.0121,-0.0023,-0.002
1373,0.0341,0.1083,1.0463,0.0088,-0.0019,-0.0012
1374,0.0314,0.1107,1.0441,0.0056,-0.0031,-0.0011
1375,0.0289,0.1085,1.0453,0.0092,-0.0043,-0.0037
1376,0.0318,0.1124,1.0446,0.0105,-0.0013,0.0
1377,0.0311,0.1104,1.0465,0.0083,-0.0016,-0.0009
1378,0.0314,0.1118,1.0421,0.0048,-0.004,-0.0011
1379,0.0322,0.1093,1.0441,0.0089,-0.0027,-0.0021
1380,0.0306,0.1088,1.0452,0.0096,-0.0023,-0.0001
1381,0.0309,0.1097,1.045,0.0097,-0.0045,-0.0028
1382,0.0326,0.1097,1.0446,0.01,-0.0033,-0.0024
1383,0.031,0.1105,1.0446,0.0091,-0.0019,-0.0011
1384,0.0325,0.1116,1.0452,0.0141,-0.0025,-0.0021
1385,0.0317,0.1118,1.0444,0.0057,-0.0032,-0.0005
1386,0.0326,0.1133,1.0447,0.0073,-0.0023,-0.0024
1387,0.0309,0.1078,1.0436,0.0091,-0.0027,-0.0011
1388,0.0315,0.1099,1.0462,0.0096,-0.0012,-0.0023
1389,0.0313,0.1117,1.0455,0.008,-0.0037,-0.0017
1390,0.0317,0.1061,1.0465,0.0067,-0.0035,-0.0024
1391,0.032,0.1089,1.0444,0.0117,-0.0024,-0.002
1392,0.0313,0.1089,1.0475,0.0107,-0.0019,-0.0015
1393,0.0296,0.1129,1.0452,0.0085,-0.0027,-0.0017
1394,0.0316,0.1098,1.0457,0.0093,-0.0036,-0.0027
1395,0.0317,0.1127,1.0448,0.0124,-0.0019,-0.0017
1396,0.0297,0.1137,1.0451,0.0097,-0.0036,-0.0005
1397,0.033,0.11,1.0436,0.0075,-0.0028,-0.0036
1398,0.0312,0.1091,1.0428,0.0071,-0.0033,-0.0001
1399,0.032,0.1083,1.0456,0.0132,-0.0021,-0.0032
1400,0.0317,0.1097,1.0449,0.0123,-0.0029,-0.0025
1401,0.0324,0.1113,1.0427,0.0067,-0.0029,-0.0028
1402,0.0305,0.1139,1.0448,0.0079,-0.0019,-0.0028
1403,0.0296,0.1083,1.0419,0.0084,-0.0017,-0.0024
1404,0.035,0.1095,1.0479,0.0104,-0.0049,-0.0008
1405,0.033,0.1094,1.0435,0.0048,-0.004,-0.0019
1406,0.0328,0.1071,1.0446,0.0085,-0.0023,0.0
1407,0.0317,0.108,1.0466,0.0121,-0.0021,-0.0019
1408,0.0327,0.109,1.0455,0.0095,-0.0032,-0.0016
1409,0.0311,0.1073,1.0448,0.0088,-0.0039,-0.0005
1410,0.0306,0.1132,1.0439,0.0079,-0.0017,-0.0021
1411,0.0304,0.1118,1.0459,0.0117,-0.0027,-0.0008
1412,0.0338,0.1129,1.0441,0.0091,-0.0036,-0.0008
1413,0.0331,0.1082,1.0463,0.0099,-0.0023,-0.0015
1414,0.032,0.1119,1.0438,0.0095,0.0005,-0.0032
1415,0.034,0.1086,1.0493,0.01,-0.0035,-0.0007
1416,0.0338,0.1082,1.0458,0.0096,-0.0013,-0.0031
1417,0.0299,0.1106,1.0434,0.0055,-0.0028,-0.0005
1418,0.0323,0.1087,1.0461,0.0125,-0.0009,-0.0024
1419,0.0322,0.1094,1.0439,0.0101,-0.0028,-0.0009
1420,0.0325,0.1099,1.0467,0.0096,-0.0021,-0.002
1421,0.032,0.1119,1.0436,0.008,-0.0028,-0.0012
1422,0.0326,0.1076,1.0446,0.0104,-0.0032,-0.0008
1423,0.0308,0.1097,1.0449,0.0097,-0.0033,0.0
1424,0.0325,0.1113,1.0445,0.0063,-0.0041,-0.0007
1425,0.0345,0.1056,1.0439,0.0109,-0.0033,0.0
1426,0.0323,0.1085,1.047,0.0079,-0.0007,-0.0017
1427,0.0342,0.1105,1.0457,0.0096,-0.0044,-0.0032
1428,0.0315,0.1106,1.0439,0.0099,-0.0037,0.0011
1429,0.0319,0.112,1.0443,0.0091,-0.0017,-0.0039
1430,0.0326,0.1111,1.0416,0.0077,-0.0025,-0.0004
1431,0.0328,0.1091,1.0425,0.0099,-0.0043,-0.0017
1432,0.0333,0.1118,1.045,0.0075,-0.0031,-0.0001
1433,0.0332,0.1115,1.0438,0.0097,-0.0029,-0.0021
1434,0.0319,0.1078,1.0426,0.0109,-0.0032,-0.0016
1435,0.0317,0.1063,1.0435,0.0083,-0.0035,-0.0019
1436,0.0324,0.1073,1.0439,0.0073,-0.0021,-0.0019
1437,0.0309,0.1104,1.0413,0.0103,-0.0027,-0.0007
1438,0.0305,0.1134,1.0451,0.0083,-0.0039,-0.0016
1439,0.0305,0.1119,1.0448,0.0099,-0.0032,-0.0028
1440,0.0321,0.1109,1.0453,0.0077,-0.0027,-0.0021
1441,0.0313,0.1105,1.0453,0.0073,-0.0021,-0.0007
1442,0.0317,0.11,1.0466,0.0096,-0.0017,-0.0029
1443,0.0326,0.1085,1.0455,0.0076,-0.0041,-0.0003
1444,0.0339,0.1107,1.0454,0.0104,-0.0032,-0.0013
1445,0.0325,0.1125,1.0445,0.008,-0.0027,-0.0016
1446,0.0316,0.1119,1.0451,0.0096,-0.002,-0.0031
1447,0.0342,0.1095,1.0439,0.0089,-0.0031,-0.0015
1448,0.0322,0.1113,1.0444,0.0111,-0.0019,-0.0021
1449,0.0341,0.1077,1.0446,0.0104,-0.0031,-0.0016
1450,0.0321,0.106,1.0434,0.0075,-0.0041,-0.0009
1451,0.0333,0.1086,1.0441,0.0085,-0.0025,-0.0015
1452,0.0309,0.1072,1.0425,0.0091,-0.0029,-0.0021
1453,0.0303,0.1077,1.0446,0.0117,-0.0051,-0.0019
1454,0.0328,0.1119,1.0452,0.0091,-0.0029,-0.0017
1455,0.0318,0.1111,1.0435,0.0063,-0.0015,-0.0013
1456,0.0311,0.1102,1.0448,0.0116,-0.0025,-0.0009
1457,0.0297,0.1113,1.0442,0.0093,-0.0035,-0.0012
1458,0.0311,0.1104,1.0415,0.0104,-0.0032,-0.0027
1459,0.0324,0.1081,1.0439,0.0099,-0.0048,-0.0012
1460,0.0327,0.1107,1.043,0.0059,-0.0037,-0.0021
1461,0.0319,0.1088,1.046,0.0083,-0.0035,-0.0011
1462,0.0304,0.1094,1.0438,0.0099,-0.0024,-0.0023
1463,0.0295,0.1108,1.0422,0.0079,-0.0044,-0.0013
1464,0.0316,0.1135,1.0447,0.0072,-0.0021,-0.0011
1465,0.0325,0.1096,1.0443,0.0124,-0.0016,-0.0015
1466,0.031,0.1093,1.0439,0.0084,-0.0027,-0.0003
1467,0.0338,0.1089,1.0443,0.006,-0.002,-0.002
1468,0.0316,0.1089,1.046,0.0096,-0.0028,-0.002
1469,0.0303,0.1116,1.0453,0.0129,-0.004,-0.0012
1470,0.0316,0.1099,1.0439,0.0068,-0.0047,-0.0009
1471,0.0336,0.1104,1.0442,0.0083,-0.0051,-0.0017
1472,0.0337,0.1111,1.0432,0.0105,-0.0021,-0.0015
1473,0.0331,0.1143,1.0432,0.0096,-0.0025,-0.0008
1474,0.0334,0.111,1.0454,0.0079,-0.0017,-0.0024
1475,0.0301,0.1093,1.0454,0.0087,-0.0009,-0.0008
1476,0.0313,0.1096,1.0436,0.0095,-0.0031,-0.0023
1477,0.0319,0.1087,1.0472,0.0096,-0.0035,-0.0011
1478,0.0328,0.107,1.0454,0.0081,-0.0015,-0.0021
1479,0.0327,0.1082,1.0436,0.0089,-0.0035,-0.0028
1480,0.0332,0.1097,1.045,0.0099,-0.0028,-0.0041
1481,0.0321,0.1108,1.0475,0.0107,-0.0037,-0.0013
1482,0.0325,0.1107,1.0458,0.0112,-0.0031,-0.0024
1483,0.0319,0.1081,1.0477,0.0073,-0.0031,-0.0007
1484,0.0325,0.1115,1.0434,0.0095,-0.0019,-0.0011
1485,0.0314,0.1116,1.0443,0.0095,-0.0024,-0.0023
1486,0.0323,0.108,1.0436,0.0093,-0.0033,-0.0016
1487,0.033,0.1085,1.0444,0.0104,-0.0023,-0.0015
1488,0.0313,0.1089,1.0428,0.0091,-0.0023,-0.0019
1489,0.0328,0.1115,1.0436,0.0091,-0.0032,-0.0047
1490,0.0302,0.1102,1.0443,0.0083,-0.0028,-0.0008
1491,0.033,0.1114,1.0456,0.0089,-0.0023,-0.0011
1492,0.0319,0.1124,1.0413,0.0096,-0.0028,-0.0011
1493,0.0325,0.1076,1.0463,0.0113,-0.0012,-0.0024
1494,0.0312,0.1086,1.0444,0.0087,-0.0024,-0.0013
1495,0.0305,0.1068,1.0451,0.0075,-0.0024,-0.0025
1496,0.0317,0.1086,1.0445,0.0108,-0.0039,-0.0021
1497,0.0346,0.1083,1.0462,0.0088,-0.0031,-0.0011
1498,0.0313,0.1112,1.0439,0.0105,-0.0033,-0.0027
1499,0.0314,0.1106,1.0457,0.0076,-0.0024,-0.0004
1500,0.0326,0.1105,1.0468,0.013,-0.0025,-0.0012
1501,0.0316,0.1123,1.0426,0.0099,-0.0043,-0.0005
