Count,Accel.X,Accel.Y,Accel.Z,Gyro.X,Gyro.Y,Gyro.Z
561,-0.0117,0.0543,1.0416,0.7992,0.1418,0.079
562,-0.0087,0.0693,1.0566,1.0439,0.2542,0.1063
563,-0.0223,0.1368,1.0167,1.2596,0.3344,0.174
564,-0.052,0.1309,0.9935,1.3996,0.3067,0.1453
565,-0.0139,0.1903,1.004,1.3598,0.2531,0.0952
566,-0.0411,0.2197,0.9874,1.3963,0.2057,0.1015
567,-0.0262,0.2332,0.9539,1.3876,0.2326,0.1065
568,-0.0459,0.2915,0.9783,1.4473,0.2338,0.1413
569,-0.0558,0.3477,0.9771,1.4166,0.1648,0.1493
570,-0.0452,0.3428,0.9918,1.3551,0.1931,0.1365
571,-0.0659,0.3676,0.9792,1.5844,0.2435,0.1373
572,-0.061,0.4292,0.9097,1.4571,0.0642,0.1378
573,-0.0552,0.4558,0.9047,1.0269,0.0423,0.1204
574,-0.0607,0.4773,0.9001,1.0142,-0.0481,0.2273
575,-0.0784,0.4817,0.8868,1.1013,-0.0474,0.1808
576,-0.045,0.5555,0.851,1.0764,-0.0438,0.2318
577,-0.0404,0.5581,0.8514,0.9515,-0.0116,0.2019
578,-0.0477,0.5522,0.8588,0.9852,-0.0538,0.1909
579,-0.0492,0.5753,0.8459,0.9664,0.0302,0.1465
580,-0.0245,0.6393,0.8218,0.7353,0.0117,0.1338
581,-0.0215,0.6591,0.8363,0.5927,0.0864,0.1895
582,-0.0342,0.6381,0.8429,0.7201,0.08,0.1923
583,-0.0397,0.6418,0.8519,0.8796,0.0763,0.1624
584,-0.0159,0.6718,0.8363,1.0799,0.0096,0.2154
585,-0.0309,0.6571,0.8152,1.335,0.0061,0.2601
586,-0.0269,0.7041,0.7661,1.5337,-0.0501,0.3027
587,0.0132,0.8108,0.7491,1.7136,-0.014,0.4072
588,-0.0103,0.7566,0.693,1.7245,-0.0321,0.4181
589,0.0162,0.8218,0.6415,1.4968,-0.137,0.4134
590,0.0448,0.8378,0.636,1.5177,-0.1865,0.3702
591,0.0349,0.8317,0.5538,1.5647,-0.1289,0.3072
592,0.0044,0.8392,0.5312,1.7033,-0.1519,0.3869
593,0.0553,0.8575,0.5176,1.3917,-0.0823,0.3647
594,0.0559,0.8711,0.4899,1.3816,-0.0237,0.3917
595,0.0544,0.8463,0.4705,1.4983,-0.1277,0.3282
596,0.0529,0.8679,0.4075,1.7381,-0.1129,0.2885
597,0.0632,0.9537,0.3788,1.7278,-0.1435,0.1996
598,0.0681,0.9701,0.3221,1.5113,-0.2374,0.2417
599,0.0728,0.9773,0.2819,1.6092,-0.1972,0.3005
600,0.0922,0.9794,0.2545,1.4735,-0.1575,0.2217
601,0.1147,0.9631,0.1753,1.2809,-0.121,0.1766
602,0.0946,0.9891,0.1631,1.4438,-0.0382,0.0879
603,0.1107,0.9976,0.1455,1.5149,0.0206,0.079
604,0.1066,1.0132,0.1219,1.2434,0.0433,0.0913
605,0.1144,0.9987,0.0936,1.3236,0.0454,0.1234
606,0.1373,1.0054,0.0566,1.5524,0.1306,0.076
607,0.1029,0.9542,0.041,1.5598,0.1126,-0.0025
608,0.1309,0.9597,-0.0192,1.3606,0.0176,0.0192
609,0.1448,0.9541,-0.0334,1.4441,0.0972,-0.0134
610,0.1276,0.8597,-0.1058,1.6275,0.094,-0.076
611,0.108,0.9003,-0.0956,1.3731,-0.0352,-0.1329
612,0.1305,0.9523,-0.1552,1.2852,-0.118,-0.0076
613,0.1257,0.9814,-0.2328,1.143,-0.1051,0.0254
614,0.1134,1.0023,-0.2574,0.6928,-0.068,0.0499
615,0.1241,0.9792,-0.2914,0.4136,0.0646,0.0491
616,0.1217,0.9622,-0.2968,0.2867,0.1107,-0.0265
617,0.1447,0.9404,-0.3112,-0.0386,0.0762,-0.0218
618,0.1433,0.9296,-0.2905,-0.0379,0.1977,-0.1529
619,0.0931,0.9445,-0.2565,-0.0678,0.1943,-0.2355
620,0.1094,0.9513,-0.2263,-0.049,0.0891,-0.2254
621,0.0934,0.9581,-0.2283,-0.3328,-0.0112,-0.1787
622,0.1134,0.9736,-0.2069,-0.572,-0.0531,-0.1146
623,0.1064,0.9631,-0.1777,-0.5333,-0.0483,-0.1426
624,0.0768,0.9489,-0.2203,-0.4953,-0.0418,-0.1473
625,0.0715,0.9624,-0.2319,-0.8096,-0.0441,-0.0863
626,0.073,0.9872,-0.1993,-1.1395,-0.0836,-0.0956
627,0.0785,0.9307,-0.1508,-0.8855,0.0996,-0.155
628,0.0717,0.9088,-0.1002,-0.7064,0.1305,-0.2904
629,0.0895,0.9707,-0.0565,-0.984,-0.0463,-0.1001
630,0.0892,1.0205,-0.0825,-1.2726,-0.0718,-0.1474
631,0.0939,0.985,-0.0223,-1.2102,-0.0387,-0.1296
632,0.0496,0.9846,0.049,-1.1109,0.0221,-0.1586
633,0.0642,1.0321,0.059,-1.1658,-0.0322,-0.2063
634,0.0543,1.0061,0.0677,-1.3104,-0.0869,-0.1498
635,0.0444,0.9602,0.1112,-1.2065,-0.0758,-0.1381
636,0.0537,0.9908,0.1196,-1.1369,-0.0687,-0.1431
637,0.035,1.0247,0.1503,-1.364,-0.0021,-0.1622
638,0.0497,0.9886,0.1844,-1.2551,0.0551,-0.1941
639,0.0242,0.9731,0.2351,-1.2387,0.1551,-0.2065
640,0.0292,0.9324,0.2412,-1.2273,0.0987,-0.2161
641,0.0052,0.911,0.2371,-1.1991,0.0796,-0.3019
642,0.0242,0.9994,0.3521,-1.3279,0.0174,-0.2466
643,0.0061,0.9465,0.3884,-1.6112,0.0252,-0.1943
644,0.0084,0.8966,0.4033,-1.5138,-0.0224,-0.3068
645,-0.0038,0.915,0.447,-1.3626,0.0708,-0.2329
646,-0.0029,0.9048,0.4615,-1.1799,0.0782,-0.2198
647,-0.0223,0.8663,0.4781,-1.4459,0.1316,-0.3049
648,-0.0339,0.8948,0.5229,-1.5274,0.043,-0.2881
649,-0.0472,0.8451,0.5399,-1.4855,-0.0487,-0.2734
650,-0.0184,0.8291,0.5459,-1.4105,-0.0126,-0.3035
651,-0.0496,0.7957,0.6195,-1.4634,0.0043,-0.3141
652,-0.0309,0.7704,0.6167,-1.3664,-0.0365,-0.2555
653,-0.0557,0.7622,0.6556,-1.3576,0.0184,-0.2346
654,-0.0652,0.7804,0.7129,-1.3005,-0.0663,-0.1876
655,-0.0496,0.7031,0.7454,-1.3916,-0.0859,-0.2393
656,-0.0531,0.6915,0.7506,-1.2419,-0.1126,-0.222
657,-0.0503,0.74,0.7587,-1.3263,-0.0738,-0.2414
658,-0.0839,0.6459,0.803,-1.2357,-0.1051,-0.1826
659,-0.0648,0.5901,0.7969,-1.0514,-0.1644,-0.1875
660,-0.0698,0.6128,0.8027,-1.1869,-0.1144,-0.1715
661,-0.0739,0.6201,0.8472,-1.2849,-0.0089,-0.1692
662,-0.0986,0.5321,0.8585,-1.0703,-0.0601,-0.1627
663,-0.0635,0.5243,0.8761,-1.0507,-0.174,-0.1497
664,-0.0852,0.5359,0.9065,-1.029,-0.1041,-0.1538
665,-0.0863,0.4668,0.9045,-1.0165,0.0241,-0.2095
666,-0.0837,0.4554,0.9249,-1.0134,-0.0481,-0.2435
667,-0.0616,0.4338,0.9304,-1.0622,-0.0502,-0.217
668,-0.0742,0.4346,0.9673,-0.9868,0.0273,-0.2348
669,-0.1013,0.3673,0.9838,-0.9916,-0.077,-0.202
670,-0.0568,0.3828,0.9506,-1.0971,-0.0911,-0.2252
671,-0.0718,0.3524,0.9771,-1.219,0.0079,-0.2177
672,-0.0851,0.306,1.01,-1.1097,-0.1036,-0.1794
673,-0.0833,0.2717,1.0094,-0.7355,-0.1668,-0.1985
674,-0.0812,0.28,0.9895,-0.5584,-0.0823,-0.1839
675,-0.0978,0.2742,0.9912,-0.6533,-0.1843,-0.162
676,-0.0724,0.2732,0.9889,-0.7595,-0.322,-0.1462
677,-0.0605,0.2107,1.0049,-0.7045,-0.2869,-0.1134
678,-0.0717,0.2036,1.0142,-0.5932,-0.2652,-0.0755
679,-0.0461,0.2003,1.0048,-0.484,-0.3936,0.1369
680,-0.0536,0.2089,1.0493,-0.5245,-0.2089,-0.0695
681,-0.048,0.1488,1.0391,-0.4459,-0.2087,-0.0485
682,-0.0259,0.1664,1.0226,-0.4106,-0.1925,-0.0242
683,-0.0231,0.1781,0.9994,-0.4663,-0.1482,-0.0477
684,-0.036,0.1437,0.9949,-0.6225,-0.0462,-0.0704
685,-0.0205,0.1252,1.0192,-0.7296,-0.0935,-0.1317
686,-0.0142,0.0925,1.005,-0.7285,-0.1752,-0.2318
687,-0.019,0.0779,1.012,-0.4301,-0.0919,-0.1495
688,-0.011,0.073,0.9873,-0.3023,-0.2125,-0.1156
689,-0.0209,0.0565,0.9691,-0.1756,-0.3438,-0.1079
690,0.0035,0.0664,0.9622,0.0474,-0.4405,-0.0941
691,0.0419,0.0779,0.9678,0.0736,-0.5246,-0.0871
692,-0.0558,0.046,1.0732,-1.1825,0.6465,-0.2869
693,0.1227,-0.245,1.0562,-1.0485,0.8815,-0.2213
694,-0.1039,-0.0001,1.0677,-0.0137,0.0206,-0.0242
695,-0.0231,0.0149,1.0209,0.0129,0.0004,-0.0142
696,-0.0291,0.0044,1.0027,-0.0085,0.0033,0.0001
697,-0.031,0.0054,1.0295,0.0003,0.0004,-0.0032
698,-0.0305,0.009,1.0284,0.0145,0.0,-0.0016
699,-0.0309,0.0121,1.0352,0.01,0.0024,-0.0036
700,-0.0297,0.0123,1.0409,0.0097,-0.0008,-0.0028
701,-0.0267,0.0116,1.04,0.0083,-0.0016,-0.0015
702,-0.032,0.0077,1.0391,0.0091,-0.0013,-0.0015
703,-0.0292,0.0078,1.0404,0.0084,-0.0028,-0.0025
704,-0.028,0.0061,1.0337,0.0112,-0.0008,-0.0023
705,-0.0283,0.0116,1.041,0.008,-0.0037,-0.0029
706,-0.0302,0.0105,1.0317,0.0097,-0.0019,-0.0019
707,-0.0294,0.0077,1.0393,0.0032,-0.0029,-0.0024
708,-0.0304,0.0099,1.0337,0.0092,-0.0019,-0.0009
709,-0.0298,0.0094,1.0382,0.0103,-0.0033,-0.0024
710,-0.0316,0.0087,1.0383,0.0097,-0.0031,-0.0028
711,-0.0289,0.0094,1.0411,0.0113,-0.0027,-0.004
712,-0.0292,0.0062,1.0311,0.0095,-0.0017,-0.0037
713,-0.0288,0.0095,1.0405,0.0057,-0.0025,-0.0029
714,-0.0306,0.0112,1.0345,0.01,-0.0017,-0.0017
715,-0.0315,0.0098,1.0396,0.0113,-0.0001,-0.0036
716,-0.0315,0.0096,1.0336,0.01,-0.0021,-0.0032
717,-0.028,0.0109,1.038,0.0097,-0.0024,-0.0029
718,-0.0286,0.0089,1.0389,0.0093,-0.0019,-0.0008
719,-0.026,0.0072,1.04,0.0073,-0.0016,-0.0013
720,-0.033,0.0083,1.037,0.0108,-0.0036,-0.0015
721,-0.0299,0.0067,1.0343,0.0107,-0.0017,0.0003
722,-0.0286,0.0093,1.0343,0.0085,-0.0035,-0.0016
723,-0.0306,0.0122,1.0352,0.0072,-0.0036,0.0007
724,-0.0282,0.0085,1.0352,0.0095,-0.0024,-0.0016
725,-0.0295,0.0084,1.0378,0.012,-0.0009,-0.0011
726,-0.0328,0.0096,1.0374,0.0109,-0.0016,-0.0016
727,-0.0295,0.0114,1.0374,0.012,-0.0036,-0.0031
728,-0.0305,0.0094,1.0326,0.0097,-0.0012,-0.0031
729,-0.0281,0.0067,1.0366,0.0087,-0.0012,-0.0015
730,-0.0294,0.0065,1.0354,0.0063,-0.0029,-0.0043
731,-0.031,0.0067,1.0337,0.0105,-0.0032,-0.0023
732,-0.0259,0.0106,1.0364,0.0085,-0.0013,-0.0005
733,-0.0271,0.0054,1.0311,0.0071,-0.0015,-0.0033
734,-0.0295,0.0145,1.0333,0.0113,-0.0019,-0.0031
735,-0.0315,0.0067,1.0374,0.0113,-0.0005,-0.0011
736,-0.0299,0.0066,1.0347,0.0101,-0.0005,-0.0056
737,-0.0322,0.0089,1.038,0.0073,-0.0033,0.0009
738,-0.0299,0.0062,1.031,0.0093,0.0017,0.0025
739,-0.0297,0.0133,1.0411,0.0072,0.0005,0.0003
740,-0.0338,0.0012,1.0303,-0.0125,0.0079,0.004
741,-0.0239,0.0034,1.0642,-0.0068,0.0385,-0.0462
742,-0.0249,0.0333,1.0758,-0.1193,0.1276,0.0169
743,-0.0535,0.0063,1.041,-0.2586,0.1579,0.0136
744,-0.0342,-0.001,1.0538,-0.2363,0.2091,-0.0286
745,-0.1326,-0.0548,1.0674,-0.2474,0.3313,-0.0091
746,-0.0546,-0.0298,1.0592,-0.2048,0.4647,-0.0194
747,-0.0809,-0.0333,1.0491,-0.224,0.5988,-0.0052
748,-0.1082,-0.0503,1.0261,-0.1774,0.6542,-0.0202
749,-0.1256,-0.0579,1.021,-0.2188,0.6441,-0.0348
750,-0.1539,-0.0717,1.0748,-0.1908,0.5719,0.0286
751,-0.1628,-0.0514,1.0884,-0.0124,0.5467,-0.0174
752,-0.1605,-0.0223,1.0544,0.0792,0.5015,0.017
753,-0.1741,-0.0295,1.0245,0.0474,0.4908,0.0357
754,-0.1949,-0.0311,1.0388,0.096,0.4984,0.0093
755,-0.1965,-0.0309,1.0432,0.1104,0.4502,0.1077
756,-0.1935,-0.0275,1.0238,0.1228,0.4824,0.118
757,-0.1997,-0.0715,0.9745,0.0375,0.5807,0.0651
758,-0.2402,-0.0443,1.0026,0.0454,0.5868,0.1089
759,-0.2384,-0.0144,1.0026,0.0144,0.5407,0.0935
760,-0.2666,-0.0289,0.9786,0.0161,0.5253,0.0305
761,-0.2882,-0.0203,1.0028,0.0582,0.4567,0.0455
762,-0.2859,-0.0029,0.9987,-0.0222,0.4245,0.0217
763,-0.2847,-0.0277,0.9689,-0.0357,0.4771,0.0113
764,-0.3126,-0.0273,1.0048,0.0188,0.5494,0.02
765,-0.3489,-0.0081,1.0231,0.0493,0.5361,0.0244
766,-0.33,-0.0206,0.9669,-0.0742,0.7351,-0.0292
767,-0.4019,0.0068,1.0046,-0.1244,0.7292,0.0646
768,-0.3534,-0.0388,0.9652,0.0383,0.7647,0.1118
769,-0.3927,-0.0635,0.9437,0.0262,0.9021,0.0896
770,-0.426,-0.0135,0.9421,-0.1236,0.9767,0.0471
771,-0.446,-0.0076,0.9504,-0.0571,0.9019,0.1257
772,-0.4622,-0.0414,0.92,-0.0409,0.8872,0.2099
773,-0.4945,-0.0471,0.9092,-0.0233,0.9409,0.2437
774,-0.5223,-0.0536,0.9213,-0.0581,0.8341,0.1694
775,-0.5377,-0.0101,0.9482,-0.1438,0.6688,0.1854
776,-0.5404,-0.0262,0.9181,0.0198,0.7216,0.2109
777,-0.5581,-0.0179,0.9061,-0.0382,0.7618,0.2518
778,-0.5615,-0.0105,0.8717,-0.0007,0.7349,0.2495
779,-0.5548,-0.0739,0.8201,-0.0176,0.8281,0.1465
780,-0.598,-0.0074,0.8264,-0.2059,0.873,0.1426
781,-0.5753,0.0138,0.8049,-0.1796,0.8298,0.1534
782,-0.6099,-0.02,0.8088,-0.1746,0.9082,0.0971
783,-0.6257,-0.0355,0.7501,-0.1342,0.792,0.4431
784,-0.6512,0.0232,0.7803,-0.1642,0.7431,0.4884
785,-0.692,0.004,0.7468,-0.098,0.6937,0.288
786,-0.7175,-0.031,0.7548,-0.0477,0.7033,0.0506
787,-0.7109,-0.03,0.8136,-0.1111,0.7453,0.0085
788,-0.7206,-0.0363,0.7172,-0.1682,0.7996,-0.0326
789,-0.7551,0.0052,0.7479,-0.1839,0.8066,-0.0107
790,-0.7893,0.004,0.7411,-0.002,0.6293,-0.0015
791,-0.7679,0.0309,0.7,-0.1109,0.5064,0.0278
792,-0.7549,0.0475,0.6764,-0.2836,0.5041,-0.07
793,-0.8195,-0.0256,0.6895,-0.0487,0.4208,-0.0165
794,-0.7787,-0.0194,0.6714,-0.2393,0.3859,-0.0855
795,-0.7712,-0.067,0.6365,-0.3407,0.4903,-0.1253
796,-0.8127,-0.0522,0.6387,-0.3446,0.6304,-0.1378
797,-0.847,-0.0315,0.6693,-0.5459,0.5687,-0.1864
798,-0.8245,-0.1248,0.6404,-0.5935,0.598,-0.1806
799,-0.8263,-0.098,0.6262,-0.3029,0.6972,0.0514
800,-0.837,-0.0917,0.5984,-0.4764,0.7406,0.0248
801,-0.859,-0.1147,0.5737,-0.5194,0.6293,-0.0736
802,-0.8357,-0.1519,0.5366,-0.8281,0.6554,-0.1439
803,-0.8341,-0.0728,0.5343,-0.8861,0.7153,-0.0927
804,-0.8427,-0.1357,0.5251,-0.5663,0.7556,-0.0819
805,-0.9045,-0.152,0.5212,-0.5157,0.6234,-0.2105
806,-0.8717,-0.1327,0.5012,-0.4703,0.5184,-0.2012
807,-0.8876,-0.1074,0.4607,-0.3672,0.4844,-0.2534
808,-0.9658,-0.119,0.4878,-0.2341,0.5321,-0.0991
809,-0.9181,-0.1904,0.457,-0.2101,0.4684,0.0213
810,-0.8909,-0.1501,0.4218,-0.1547,0.4003,-0.0433
811,-0.89,-0.1565,0.4321,-0.2053,0.3052,-0.1549
812,-0.925,-0.1943,0.4336,-0.1169,0.3212,-0.1712
813,-0.973,-0.1836,0.4163,-0.1602,0.3654,-0.124
814,-0.9772,-0.167,0.4208,-0.2016,0.306,-0.1206
815,-0.9275,-0.1825,0.3739,-0.0023,0.1692,-0.0563
816,-0.9351,-0.1691,0.3903,0.0337,0.0138,-0.0497
817,-0.9093,-0.2001,0.3746,0.0557,-0.0891,-0.0758
818,-0.9276,-0.2045,0.3978,0.082,-0.1803,-0.059
819,-0.9045,-0.1951,0.3835,0.118,-0.2624,-0.0352
820,-0.8882,-0.1917,0.3757,0.0867,-0.3122,-0.0387
821,-0.9177,-0.21,0.42,0.1687,-0.3346,-0.0301
822,-0.9172,-0.2162,0.4036,0.096,-0.3146,-0.0695
823,-0.8907,-0.208,0.4148,0.0925,-0.4033,-0.0744
824,-0.9084,-0.2052,0.4614,0.1981,-0.4993,-0.0764
825,-0.8873,-0.222,0.4501,0.0947,-0.488,-0.1205
826,-0.9026,-0.1818,0.4785,0.1844,-0.502,-0.0465
827,-0.9091,-0.1989,0.5186,0.2748,-0.5972,-0.0185
828,-0.8661,-0.1779,0.495,0.0043,-0.5796,-0.1329
829,-0.8352,-0.2063,0.483,0.1952,-0.5655,-0.0494
830,-0.8878,-0.1663,0.5769,0.2177,-0.6434,-0.0228
831,-0.8885,-0.181,0.5607,0.1822,-0.7177,-0.0511
832,-0.8363,-0.2118,0.5369,0.157,-0.6905,-0.0712
833,-0.8557,-0.1876,0.6185,0.2027,-0.6995,-0.0391
834,-0.8223,-0.1869,0.6141,0.1662,-0.6695,-0.0134
835,-0.8007,-0.1771,0.6057,0.2947,-0.7024,0.0595
836,-0.7822,-0.1931,0.6434,0.4222,-0.7454,0.0622
837,-0.7843,-0.1755,0.6702,0.2861,-0.765,-0.0382
838,-0.764,-0.167,0.639,0.2285,-0.7228,-0.0767
839,-0.7261,-0.1421,0.6036,0.3391,-0.628,-0.0479
840,-0.7513,-0.2186,0.7179,0.5116,-0.6719,-0.0101
841,-0.7411,-0.1664,0.754,0.0192,-0.6463,-0.1904
842,-0.6907,-0.1671,0.6708,0.0939,-0.5276,-0.1113
843,-0.6919,-0.1176,0.6682,0.2146,-0.5161,-0.027
844,-0.7186,-0.132,0.7823,0.2033,-0.5459,-0.0019
845,-0.7133,-0.116,0.7687,0.0984,-0.5453,-0.0221
846,-0.6715,-0.1532,0.7156,0.2955,-0.5558,0.0824
847,-0.6958,-0.1584,0.7889,0.3577,-0.6433,0.0601
848,-0.726,-0.1127,0.8627,0.1228,-0.7827,-0.0887
849,-0.6611,-0.1511,0.7847,0.0252,-0.6933,-0.1274
850,-0.637,-0.1521,0.7548,0.1937,-0.6574,-0.1003
851,-0.6299,-0.1061,0.8085,0.3395,-0.7553,-0.0368
852,-0.6176,-0.099,0.8867,0.3676,-0.8232,-0.02
853,-0.5858,-0.1007,0.828,0.2027,-0.6983,-0.0782
854,-0.5604,-0.1094,0.7996,0.3164,-0.6957,-0.0181
855,-0.5658,-0.1011,0.8538,0.4216,-0.7069,0.0507
856,-0.5671,-0.085,0.9028,0.3164,-0.7469,-0.0216
857,-0.5009,-0.0868,0.8568,0.2628,-0.6439,-0.0041
858,-0.5369,-0.0924,0.9187,0.4056,-0.6631,0.0061
859,-0.5183,-0.075,0.9519,0.4674,-0.7802,-0.029
860,-0.4526,-0.0754,0.8779,0.2545,-0.7615,-0.1164
861,-0.4803,-0.0881,0.9059,0.3104,-0.6923,-0.0859
862,-0.4877,-0.0488,0.9772,0.3332,-0.8437,-0.069
863,-0.4142,-0.061,0.9202,0.271,-0.755,-0.1085
864,-0.3795,-0.0636,0.8914,0.2595,-0.6113,-0.0916
865,-0.4167,-0.0615,0.9652,0.443,-0.5695,-0.0511
866,-0.4186,-0.0415,1.0437,0.3646,-0.6933,-0.1029
867,-0.3737,-0.0151,0.9664,0.1601,-0.6201,-0.1302
868,-0.3182,-0.0194,0.9385,0.1293,-0.572,-0.1044
869,-0.3201,-0.0138,0.9896,0.2569,-0.5531,-0.1216
870,-0.3342,-0.02,1.0251,0.3581,-0.6972,-0.0746
871,-0.2898,-0.0354,0.9896,0.134,-0.586,-0.0904
872,-0.2637,-0.0188,0.9806,0.0877,-0.4206,-0.0872
873,-0.3126,0.0035,0.998,0.2529,-0.4292,-0.0242
874,-0.2885,0.0107,1.0221,0.2367,-0.5345,-0.0569
875,-0.262,-0.0048,1.0057,0.1499,-0.4976,-0.0527
876,-0.2773,-0.0062,0.998,0.1553,-0.4206,-0.0083
877,-0.26,0.0133,1.0288,0.0969,-0.4241,-0.0507
878,-0.2358,-0.011,1.0259,0.1453,-0.3984,-0.0575
879,-0.2267,-0.0055,1.0071,0.1989,-0.476,-0.0217
880,-0.1868,-0.027,0.964,0.0397,-0.4712,-0.0333
881,-0.2069,0.0094,1.0447,0.0509,-0.4951,-0.0445
882,-0.178,0.0461,1.0538,0.0897,-0.5434,-0.0168
883,-0.1542,0.0145,1.0266,0.0763,-0.5261,-0.1272
884,-0.1562,0.0299,1.0144,0.1057,-0.4453,-0.0848
885,-0.1661,0.0637,1.0327,0.178,-0.4194,-0.0161
886,-0.1564,0.0338,1.066,-0.1666,-0.7401,-0.1126
887,-0.1343,0.0376,1.0726,0.0076,-0.8105,-0.0479
888,-0.0829,0.0286,1.0281,-0.0196,-0.7292,-0.064
889,-0.0925,0.0059,1.0127,-0.112,-0.6337,-0.0473
890,-0.0883,0.021,1.0105,-0.1727,-0.7596,-0.0281
891,0.3475,0.1008,0.9252,-0.532,-0.7245,-0.1511
892,-0.037,-0.0126,1.0432,-0.1696,0.0385,-0.0142
893,-0.0815,-0.0356,1.0271,0.1461,-0.0081,0.0454
894,-0.0336,0.0112,1.0469,0.1099,-0.0081,-0.0057
895,-0.0316,0.0056,1.0382,0.0617,-0.0115,-0.0085
896,-0.0299,0.0012,1.0348,0.0346,-0.0053,-0.0095
897,-0.0308,0.0079,1.0371,0.018,-0.0044,-0.0189
898,-0.0325,0.0042,1.0367,0.0156,-0.0009,-0.0419
899,-0.033,0.0005,1.0364,0.0009,-0.0007,-0.0419
900,-0.0341,0.0037,1.0387,0.0001,-0.0021,-0.0305
901,-0.0298,0.0016,1.0365,0.0013,0.0,-0.0462
902,-0.0315,0.0049,1.0356,0.0043,0.0011,-0.0563
903,-0.0303,-0.0024,1.0332,0.0198,-0.0069,-0.0397
904,-0.0291,0.0027,1.0359,0.0119,-0.0041,-0.0383
905,-0.0352,0.009,1.0354,-0.018,0.0007,-0.0482
906,-0.031,-0.0022,1.0348,0.0071,-0.0044,-0.0483
907,-0.0302,-0.0007,1.0345,0.0119,-0.0033,-0.0421
908,-0.0359,0.0044,1.0399,-0.0028,-0.0031,-0.03
909,-0.0349,-0.0024,1.035,0.0226,-0.0085,-0.015
910,-0.0365,0.0009,1.0382,0.0184,-0.0075,0.0015
911,-0.0321,0.0087,1.04,-0.0341,0.0041,-0.0252
912,-0.0322,0.0035,1.0326,-0.0549,-0.0008,-0.1016
913,-0.0273,-0.0144,1.0388,-0.0067,-0.0025,-0.0867
914,-0.0315,-0.0002,1.0387,-0.017,-0.0043,-0.0852
915,-0.0345,0.0255,1.0405,0.0017,-0.0178,-0.079
916,-0.027,0.0432,1.0605,0.0967,-0.0288,-0.0555
917,-0.0426,0.0404,1.0659,0.0876,-0.1189,0.0716
918,-0.0159,0.0071,1.0487,0.0811,-0.177,0.1289
919,-0.0071,-0.0016,1.043,0.0218,-0.1888,0.1081
920,-0.0292,-0.0044,1.0721,0.0254,-0.2196,0.1286
921,-0.022,-0.0299,1.0702,0.0457,-0.3241,0.1245
922,-0.0085,-0.0219,1.0457,-0.0149,-0.3704,0.0486
923,0.028,0.0227,1.046,-0.1332,-0.3672,-0.0148
924,0.0437,0.0247,1.0371,-0.2138,-0.3719,0.0148
925,0.0354,-0.0078,1.011,-0.1919,-0.3278,0.0703
926,0.0404,-0.0393,1.0096,-0.1679,-0.2692,0.0562
927,0.051,-0.0291,1.0212,-0.0746,-0.1995,0.0316
928,0.0385,-0.0139,1.0905,-0.0551,-0.1884,0.0788
929,0.0526,-0.0193,1.0615,-0.1758,-0.2208,0.0515
930,0.059,-0.0221,1.0204,-0.0786,-0.1455,0.077
931,0.0858,-0.0225,1.0221,-0.0081,-0.0872,0.121
932,0.0477,-0.0148,1.0834,0.0302,-0.1419,0.1395
933,0.0737,-0.0006,1.0378,-0.0009,-0.2268,0.1204
934,0.0679,-0.0166,1.0203,0.0266,-0.1867,0.112
935,0.0577,-0.0046,1.0518,0.0495,-0.2515,0.1569
936,0.0719,-0.0073,1.0254,-0.0302,-0.282,0.1702
937,0.0951,-0.0316,1.0161,-0.0735,-0.2209,0.1069
938,0.0977,-0.0582,1.0464,0.0264,-0.2182,0.1197
939,0.1012,-0.0417,1.0413,0.1133,-0.2487,0.0999
940,0.1337,-0.0284,1.0162,0.1089,-0.2479,0.1146
941,0.1185,-0.0332,1.0203,0.1004,-0.2499,0.1395
942,0.1235,-0.0472,1.0568,0.0734,-0.3174,0.1308
943,0.1311,0.0043,1.0449,0.0399,-0.4145,0.1431
944,0.134,-0.0277,1.0077,0.0643,-0.4358,0.1676
945,0.1348,-0.0072,1.0426,0.0907,-0.4698,0.1178
946,0.1708,-0.0002,1.0204,0.0308,-0.5037,0.0944
947,0.166,-0.0192,0.9917,0.0595,-0.4393,0.1362
948,0.1876,-0.0181,0.9607,0.0831,-0.3667,0.147
949,0.2006,-0.0302,0.9668,0.0738,-0.3041,0.1128
950,0.2241,-0.0271,0.9985,0.0698,-0.3332,0.0519
951,0.1936,-0.0226,1.0461,0.1498,-0.4005,0.0618
952,0.2261,-0.0199,1.0034,0.1011,-0.5236,0.0924
953,0.2673,-0.0231,0.9795,0.0876,-0.467,0.0811
954,0.2516,0.0138,1.0485,0.0643,-0.4808,0.0615
955,0.2653,0.0062,1.0316,0.1443,-0.5715,0.1007
956,0.2898,-0.0018,1.0018,0.0912,-0.5953,0.0877
957,0.2859,-0.0186,1.0072,0.1393,-0.5688,0.1033
958,0.3082,0.024,1.0074,0.1756,-0.6189,0.1065
959,0.3081,0.0319,0.9624,0.282,-0.6369,0.1233
960,0.3207,-0.005,0.9271,0.3907,-0.5688,0.1138
961,0.3292,0.0422,0.9495,0.2782,-0.6023,0.1158
962,0.3438,0.0276,0.936,0.0421,-0.5513,0.1622
963,0.3533,0.0033,0.9497,0.0153,-0.4776,0.1419
964,0.3883,-0.0044,0.928,0.1385,-0.4144,0.1493
965,0.3846,-0.0092,0.9821,0.1932,-0.4106,0.0786
966,0.3929,0.0092,1.01,0.233,-0.604,0.0852
